target_font,target_component_id,actual_zhuyin,source_font,source_component_id,component_id_offset,validation_method,visual_chamfer_distance,distance_threshold,occurrences_in_blind_test,char_examples,target_stable_key,target_glyph_sha256,source_stable_key,confidence
DFPYuanW5-ZhuIn-BFW,14460,ㄈㄤ,DFPBiaoKai-W5-ZhuIn-BFW,14459,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2449,8.0,22,方,DFPYuanW5-ZhuIn-BFW#14460,947311ead1d7306bb1417610b770b1f1c416e94810519242059d3fbf66a217b3,DFPBiaoKai-W5-ZhuIn-BFW#14459,safe
DFPYuanW5-ZhuIn-BFW,14461,ㄈㄤˊ,DFPBiaoKai-W5-ZhuIn-BFW,14460,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.3781,8.0,9,防、肪,DFPYuanW5-ZhuIn-BFW#14461,19df8033aa001774ee1fd8d182bc36377fed1ff2b81ce4a961f3dde701479261,DFPBiaoKai-W5-ZhuIn-BFW#14460,safe
DFPYuanW5-ZhuIn-BFW,14462,ㄈㄤˋ,DFPBiaoKai-W5-ZhuIn-BFW,14461,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.4337,8.0,1,放,DFPYuanW5-ZhuIn-BFW#14462,5188b9c09e6a3b44dbe1057e6aae44a880bdbb4a4622484eeb112d5bfd6a6f55,DFPBiaoKai-W5-ZhuIn-BFW#14461,safe
DFPYuanW5-ZhuIn-BFW,14463,ㄈㄤˇ,DFPBiaoKai-W5-ZhuIn-BFW,14462,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.4261,8.0,2,仿,DFPYuanW5-ZhuIn-BFW#14463,bf7653522f5ebeb14405e0d8a2dcaaa2815f50185555f5c75c8813d136388a6f,DFPBiaoKai-W5-ZhuIn-BFW#14462,safe
DFPYuanW5-ZhuIn-BFW,14470,ㄈㄨˊ,DFPBiaoKai-W5-ZhuIn-BFW,14469,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.2493,8.0,3,服,DFPYuanW5-ZhuIn-BFW#14470,5074fad3e56ed60e5173b2b5b4882abc2c79d29bc003b0534568ce874ba0a9a0,DFPBiaoKai-W5-ZhuIn-BFW#14469,safe
DFPYuanW5-ZhuIn-BFW,14471,ㄈㄨˋ,DFPBiaoKai-W5-ZhuIn-BFW,14470,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.9647,8.0,12,腹、富、復、複,DFPYuanW5-ZhuIn-BFW#14471,57d1bfa33cb1dc048b3d3fdb104366baefd8b3ee278c0eb3aaf2ec624c3b4b44,DFPBiaoKai-W5-ZhuIn-BFW#14470,safe
DFPYuanW5-ZhuIn-BFW,14472,ㄈㄨˇ,DFPBiaoKai-W5-ZhuIn-BFW,14471,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.3817,8.0,1,腐,DFPYuanW5-ZhuIn-BFW#14472,3a945974b89dd4ac541fe13cdb2ec5ed4d5803af5ee82a52943180e3e160bd47,DFPBiaoKai-W5-ZhuIn-BFW#14471,safe
DFPYuanW5-ZhuIn-BFW,14476,ㄉㄚˊ,DFPBiaoKai-W5-ZhuIn-BFW,14475,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.497,8.0,4,達,DFPYuanW5-ZhuIn-BFW#14476,afaaad6127880c4d7fb8b9c41c6c89ba5bc8289f068308acd567745defa43458,DFPBiaoKai-W5-ZhuIn-BFW#14475,safe
DFPYuanW5-ZhuIn-BFW,14477,ㄉㄚˋ,DFPBiaoKai-W5-ZhuIn-BFW,14476,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.3437,8.0,5,大,DFPYuanW5-ZhuIn-BFW#14477,6d21f3b8252c71555fc68ec0c0e15dfbd8a7dcf28133637d34e79a57fbdf2862,DFPBiaoKai-W5-ZhuIn-BFW#14476,safe
DFPYuanW5-ZhuIn-BFW,14478,ㄉㄚˇ,DFPBiaoKai-W5-ZhuIn-BFW,14477,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.7224,8.0,3,打,DFPYuanW5-ZhuIn-BFW#14478,740428d07ed21b398b122a0300ee0a580eb460a1aa77259c306c42488a8d1321,DFPBiaoKai-W5-ZhuIn-BFW#14477,safe
DFPYuanW5-ZhuIn-BFW,14480,˙ㄉㄜ,DFPBiaoKai-W5-ZhuIn-BFW,14479,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2998,8.0,84,的,DFPYuanW5-ZhuIn-BFW#14480,f2a844f608b19acdb38283cceaa81ea8c2551af9e8acac9d39963e39fd822ec0,DFPBiaoKai-W5-ZhuIn-BFW#14479,safe
DFPYuanW5-ZhuIn-BFW,14481,ㄉㄜˊ,DFPBiaoKai-W5-ZhuIn-BFW,14480,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.5926,8.0,4,得,DFPYuanW5-ZhuIn-BFW#14481,2d7d505e17dc4fd6aab4be3ece7d9f26ad5929ed4f865bacbdc46125fce3892b,DFPBiaoKai-W5-ZhuIn-BFW#14480,safe
DFPYuanW5-ZhuIn-BFW,14483,ㄉㄞˋ,DFPBiaoKai-W5-ZhuIn-BFW,14482,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.1754,8.0,6,帶、戴、代、待,DFPYuanW5-ZhuIn-BFW#14483,181e577871712a6605874982f32347e32ee0a7908a1c09a450f38bc44c7bf58d,DFPBiaoKai-W5-ZhuIn-BFW#14482,safe
DFPYuanW5-ZhuIn-BFW,14487,ㄉㄠˋ,DFPBiaoKai-W5-ZhuIn-BFW,14486,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.75,8.0,21,到、道,DFPYuanW5-ZhuIn-BFW#14487,a6d6da82e2854fa6a3075c6bcc08723d16a45b36d737d8b735e702000bd68433,DFPBiaoKai-W5-ZhuIn-BFW#14486,safe
DFPYuanW5-ZhuIn-BFW,14488,ㄉㄠˇ,DFPBiaoKai-W5-ZhuIn-BFW,14487,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.299,8.0,1,導,DFPYuanW5-ZhuIn-BFW#14488,9261ef605b0f8a6d0b5ea8dcd0718c43fc219a84a0d7e9fc6551f9e026efb0a8,DFPBiaoKai-W5-ZhuIn-BFW#14487,safe
DFPYuanW5-ZhuIn-BFW,14489,ㄉㄡ,DFPBiaoKai-W5-ZhuIn-BFW,14488,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.1415,8.0,2,都,DFPYuanW5-ZhuIn-BFW#14489,d2c2fe839fd82ec62d66a43dee30fae3662babefa83c2f8ee8421de17721295e,DFPBiaoKai-W5-ZhuIn-BFW#14488,safe
DFPYuanW5-ZhuIn-BFW,14490,ㄉㄡˋ,DFPBiaoKai-W5-ZhuIn-BFW,14489,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.869,8.0,5,荳、豆,DFPYuanW5-ZhuIn-BFW#14490,9af93217deaa4d9a09b2602ec6c3aabeb4b67aa6fe040e87c7f0c259a9ede7e1,DFPBiaoKai-W5-ZhuIn-BFW#14489,safe
DFPYuanW5-ZhuIn-BFW,14492,ㄉㄢ,DFPBiaoKai-W5-ZhuIn-BFW,14491,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.3614,8.0,4,單,DFPYuanW5-ZhuIn-BFW#14492,054d1e20d5f824c214ed0565e791ac67e4d8911c879cadc82b31863f3c185e32,DFPBiaoKai-W5-ZhuIn-BFW#14491,safe
DFPYuanW5-ZhuIn-BFW,14493,ㄉㄢˋ,DFPBiaoKai-W5-ZhuIn-BFW,14492,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.947,8.0,13,淡、蛋、但、彈,DFPYuanW5-ZhuIn-BFW#14493,dc2aa8130fc82727b4d653e7d2f173ad275fd18d3444ce798d94d3d56ed4e871,DFPBiaoKai-W5-ZhuIn-BFW#14492,safe
DFPYuanW5-ZhuIn-BFW,14495,ㄉㄤ,DFPBiaoKai-W5-ZhuIn-BFW,14494,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.6428,8.0,5,當,DFPYuanW5-ZhuIn-BFW#14495,062b66c59129f9fed48e82b763222f58e84d4bbf76f208be008a992e946b5736,DFPBiaoKai-W5-ZhuIn-BFW#14494,safe
DFPYuanW5-ZhuIn-BFW,14500,ㄉㄥˇ,DFPBiaoKai-W5-ZhuIn-BFW,14499,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.9127,8.0,3,等,DFPYuanW5-ZhuIn-BFW#14500,0b7beac3fe620150f1dac3768b52d521441fe40858826b50b516ffabd5d15bea,DFPBiaoKai-W5-ZhuIn-BFW#14499,safe
DFPYuanW5-ZhuIn-BFW,14501,ㄉㄧ,DFPBiaoKai-W5-ZhuIn-BFW,14500,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.527,8.0,1,低,DFPYuanW5-ZhuIn-BFW#14501,b2b46545249bd5824a296d3545a35e2acf30ded581dfe47ce2323ac084f4a8ab,DFPBiaoKai-W5-ZhuIn-BFW#14500,safe
DFPYuanW5-ZhuIn-BFW,14503,ㄉㄧˋ,DFPBiaoKai-W5-ZhuIn-BFW,14502,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.0519,8.0,31,第、地、遞、踶,DFPYuanW5-ZhuIn-BFW#14503,d5ef1069b9369aab16568730dd0ed397ff4e643e909714db5678d9739bb8b0af,DFPBiaoKai-W5-ZhuIn-BFW#14502,safe
DFPYuanW5-ZhuIn-BFW,14504,ㄉㄧˇ,DFPBiaoKai-W5-ZhuIn-BFW,14503,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.5785,8.0,2,底、抵,DFPYuanW5-ZhuIn-BFW#14504,6e8c83c4733b3746f0e507f61e72d092d09deba84719f47a91863b0ede268be7,DFPBiaoKai-W5-ZhuIn-BFW#14503,safe
DFPYuanW5-ZhuIn-BFW,14509,ㄉㄧㄠˋ,DFPBiaoKai-W5-ZhuIn-BFW,14508,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.1182,8.0,1,掉,DFPYuanW5-ZhuIn-BFW#14509,a90182c5e91a8394d2ae1bc00dd6551affc198627c2f47ddeee86a68d8b61ae0,DFPBiaoKai-W5-ZhuIn-BFW#14508,safe
DFPYuanW5-ZhuIn-BFW,14511,ㄉㄧㄡ,DFPBiaoKai-W5-ZhuIn-BFW,14510,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.9535,8.0,2,丟,DFPYuanW5-ZhuIn-BFW#14511,959d342065bd550aa4e508f5d03bb2fdef2a1987b6a2b8832ba6241a5be98768,DFPBiaoKai-W5-ZhuIn-BFW#14510,safe
DFPYuanW5-ZhuIn-BFW,14513,ㄉㄧㄢˋ,DFPBiaoKai-W5-ZhuIn-BFW,14512,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.7478,8.0,6,墊,DFPYuanW5-ZhuIn-BFW#14513,4f183e0080eb741ec41a0e63892ddf12bc8bedcef3071a4f52a01be7f877db18,DFPBiaoKai-W5-ZhuIn-BFW#14512,safe
DFPYuanW5-ZhuIn-BFW,14514,ㄉㄧㄢˇ,DFPBiaoKai-W5-ZhuIn-BFW,14513,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.9307,8.0,13,碘、點,DFPYuanW5-ZhuIn-BFW#14514,d9fe7d87c3dee636fba4b7112ddeb06be07846e66b687e235f4b96fd103165eb,DFPBiaoKai-W5-ZhuIn-BFW#14513,safe
DFPYuanW5-ZhuIn-BFW,14516,ㄉㄧㄥˋ,DFPBiaoKai-W5-ZhuIn-BFW,14515,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.6547,8.0,5,定,DFPYuanW5-ZhuIn-BFW#14516,4c5aad1597ce8cd14f680dde7051e9b98c4971b66216bf9e8351eea10a2b5ea2,DFPBiaoKai-W5-ZhuIn-BFW#14515,safe
DFPYuanW5-ZhuIn-BFW,14519,ㄉㄨˊ,DFPBiaoKai-W5-ZhuIn-BFW,14518,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.6913,8.0,13,毒、獨,DFPYuanW5-ZhuIn-BFW#14519,7566be29559408ca3b17aeb0590adeb00df1f613061db08c0513418173e6062e,DFPBiaoKai-W5-ZhuIn-BFW#14518,safe
DFPYuanW5-ZhuIn-BFW,14520,ㄉㄨˋ,DFPBiaoKai-W5-ZhuIn-BFW,14519,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.2293,8.0,2,度,DFPYuanW5-ZhuIn-BFW#14520,776ad1a7eaa008e45954eaf8aef9f3567f2f453199c02d7b67a7c68db5fd76de,DFPBiaoKai-W5-ZhuIn-BFW#14519,safe
DFPYuanW5-ZhuIn-BFW,14522,ㄉㄨㄛ,DFPBiaoKai-W5-ZhuIn-BFW,14521,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.0672,8.0,17,多,DFPYuanW5-ZhuIn-BFW#14522,c0620a07022be5f73726e6bc989ea70c61088896e7ec06e3faea697167d2fccf,DFPBiaoKai-W5-ZhuIn-BFW#14521,safe
DFPYuanW5-ZhuIn-BFW,14527,ㄉㄨㄟˋ,DFPBiaoKai-W5-ZhuIn-BFW,14526,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.8921,8.0,7,對、隊,DFPYuanW5-ZhuIn-BFW#14527,07129760928ed755248b7a0baa9261123ebd82d2502b7573013eadbf984cb416,DFPBiaoKai-W5-ZhuIn-BFW#14526,safe
DFPYuanW5-ZhuIn-BFW,14528,ㄉㄨㄢ,DFPBiaoKai-W5-ZhuIn-BFW,14527,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.2982,8.0,1,端,DFPYuanW5-ZhuIn-BFW#14528,4335eacba929ca47d203f0dbcf0cf25a8dded40d0a7b84fc0db55da3482bda81,DFPBiaoKai-W5-ZhuIn-BFW#14527,safe
DFPYuanW5-ZhuIn-BFW,14530,ㄉㄨㄢˇ,DFPBiaoKai-W5-ZhuIn-BFW,14529,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.1888,8.0,1,短,DFPYuanW5-ZhuIn-BFW#14530,0f21d1f5594869b89924cd787264b8f9f26c1bb8fa883ed364e66639fc5c9f34,DFPBiaoKai-W5-ZhuIn-BFW#14529,safe
DFPYuanW5-ZhuIn-BFW,14531,ㄉㄨㄣ,DFPBiaoKai-W5-ZhuIn-BFW,14530,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,2.7378,8.0,3,蹲,DFPYuanW5-ZhuIn-BFW#14531,a32b9fc5c02e6ca43bfc64ad915681db19dfa0078a4ce3b3e592ad067dff040b,DFPBiaoKai-W5-ZhuIn-BFW#14530,safe
DFPYuanW5-ZhuIn-BFW,14535,ㄉㄨㄥˋ,DFPBiaoKai-W5-ZhuIn-BFW,14534,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.1307,8.0,29,動、洞,DFPYuanW5-ZhuIn-BFW#14535,dc7634cfc23acfcd58c3332d75507a64b94664f5aca1fada82087140c91b56da,DFPBiaoKai-W5-ZhuIn-BFW#14534,safe
DFPYuanW5-ZhuIn-BFW,14537,ㄊㄚ,DFPBiaoKai-W5-ZhuIn-BFW,14536,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,6.3226,8.0,9,他,DFPYuanW5-ZhuIn-BFW#14537,bcb2d11a711d3de356ecd59eaca098ddd9e00c6ba20345c0be4f98ace53865f4,DFPBiaoKai-W5-ZhuIn-BFW#14536,safe
DFPYuanW5-ZhuIn-BFW,14538,ㄊㄚˋ,DFPBiaoKai-W5-ZhuIn-BFW,14537,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.77,8.0,1,踏,DFPYuanW5-ZhuIn-BFW#14538,a0935d5426c5f0cde219f8855915fe83e50623bf330ee9f058fa348c00726b67,DFPBiaoKai-W5-ZhuIn-BFW#14537,safe
DFPYuanW5-ZhuIn-BFW,14541,ㄊㄜˋ,DFPBiaoKai-W5-ZhuIn-BFW,14540,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.6828,8.0,2,特,DFPYuanW5-ZhuIn-BFW#14541,bd2703301f3a6cf91067da9188232a717c66a7aa969786e438ca5fdb6f454631,DFPBiaoKai-W5-ZhuIn-BFW#14540,safe
DFPYuanW5-ZhuIn-BFW,14544,ㄊㄞˋ,DFPBiaoKai-W5-ZhuIn-BFW,14543,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.9751,8.0,1,太,DFPYuanW5-ZhuIn-BFW#14544,b9ab12dd2cd1f73c51dbc9ee605c68a3222f7c27008d8a3427c19528f9c51131,DFPBiaoKai-W5-ZhuIn-BFW#14543,safe
DFPYuanW5-ZhuIn-BFW,14548,ㄊㄠˇ,DFPBiaoKai-W5-ZhuIn-BFW,14547,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.6575,8.0,6,討,DFPYuanW5-ZhuIn-BFW#14548,671fc65541423a72873ee52a5a8d43c8298bd33b0daa1a63e3958702ff437827,DFPBiaoKai-W5-ZhuIn-BFW#14547,safe
DFPYuanW5-ZhuIn-BFW,14551,ㄊㄡˊ,DFPBiaoKai-W5-ZhuIn-BFW,14550,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.7529,8.0,10,投、骰、頭,DFPYuanW5-ZhuIn-BFW#14551,583e941e37ebb57cec1748d3801145d395ade6d2923fc710545500b74d8730fb,DFPBiaoKai-W5-ZhuIn-BFW#14550,safe
DFPYuanW5-ZhuIn-BFW,14556,ㄊㄢˋ,DFPBiaoKai-W5-ZhuIn-BFW,14555,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.1625,8.0,1,碳,DFPYuanW5-ZhuIn-BFW#14556,420773a459fe9225f724ee9dfcc5318deca2802d40796c4f142b0dc5c19abe90,DFPBiaoKai-W5-ZhuIn-BFW#14555,safe
DFPYuanW5-ZhuIn-BFW,14559,ㄊㄤˊ,DFPBiaoKai-W5-ZhuIn-BFW,14558,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.9554,8.0,3,醣,DFPYuanW5-ZhuIn-BFW#14559,8cf41ac5cc2aad047bbc6e40b28abf6e9faf581499a1da55650dfb2f6c9e35f2,DFPBiaoKai-W5-ZhuIn-BFW#14558,safe
DFPYuanW5-ZhuIn-BFW,14562,ㄊㄥˊ,DFPBiaoKai-W5-ZhuIn-BFW,14561,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.8819,8.0,1,藤,DFPYuanW5-ZhuIn-BFW#14562,6837022c513d5ccee6dc18bca2421f903d6db36dd59ef22529846979ad8bc35d,DFPBiaoKai-W5-ZhuIn-BFW#14561,safe
DFPYuanW5-ZhuIn-BFW,14563,ㄊㄧ,DFPBiaoKai-W5-ZhuIn-BFW,14562,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,6.1531,8.0,12,踢,DFPYuanW5-ZhuIn-BFW#14563,8bb135e914b40e2ee6c97dbb914ea66b04fc0cd52d5783a9297cb137b572b8f6,DFPBiaoKai-W5-ZhuIn-BFW#14562,safe
DFPYuanW5-ZhuIn-BFW,14564,ㄊㄧˊ,DFPBiaoKai-W5-ZhuIn-BFW,14563,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,6.521,8.0,3,提,DFPYuanW5-ZhuIn-BFW#14564,e798dc43d5a8b95ab3804b5489a4a890569ec1b7a2b5d0fd71d6b7bfc8a85963,DFPBiaoKai-W5-ZhuIn-BFW#14563,safe
DFPYuanW5-ZhuIn-BFW,14566,ㄊㄧˇ,DFPBiaoKai-W5-ZhuIn-BFW,14565,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,6.684,8.0,17,體,DFPYuanW5-ZhuIn-BFW#14566,695ec00211979b3b45bb151b6f65a8e5f63d5fde3cc5ebc24366f632e244eb3c,DFPBiaoKai-W5-ZhuIn-BFW#14565,safe
DFPYuanW5-ZhuIn-BFW,14572,ㄊㄧㄠˋ,DFPBiaoKai-W5-ZhuIn-BFW,14571,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.4045,8.0,3,跳,DFPYuanW5-ZhuIn-BFW#14572,333b4c4971b0c8367718275af80a78370aa1420e4efafa8efc2329fec47385e8,DFPBiaoKai-W5-ZhuIn-BFW#14571,safe
DFPYuanW5-ZhuIn-BFW,14574,ㄊㄧㄢ,DFPBiaoKai-W5-ZhuIn-BFW,14573,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.5811,8.0,4,天,DFPYuanW5-ZhuIn-BFW#14574,3fd2c760bee7c8ae81d835a932a1c24164e0d65a781f8403101ac58b2fc5cde9,DFPBiaoKai-W5-ZhuIn-BFW#14573,safe
DFPYuanW5-ZhuIn-BFW,14575,ㄊㄧㄢˊ,DFPBiaoKai-W5-ZhuIn-BFW,14574,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.8213,8.0,1,填,DFPYuanW5-ZhuIn-BFW#14575,7d57eb813d1e2ad59ae6936e5ee1384a7628a575f67f8b8b6f870cb5dc628b22,DFPBiaoKai-W5-ZhuIn-BFW#14574,safe
DFPYuanW5-ZhuIn-BFW,14578,ㄊㄧㄥ,DFPBiaoKai-W5-ZhuIn-BFW,14577,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.6197,8.0,1,聽,DFPYuanW5-ZhuIn-BFW#14578,77bfc8d2c923f3c8f86907265e7bf657ecde6c23f15489b65366c2505730c72a,DFPBiaoKai-W5-ZhuIn-BFW#14577,safe
DFPYuanW5-ZhuIn-BFW,14579,ㄊㄧㄥˊ,DFPBiaoKai-W5-ZhuIn-BFW,14578,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.0246,8.0,2,停,DFPYuanW5-ZhuIn-BFW#14579,12622f0ce1277e24f6323b0abbe43a97a4b645ff9751c1e4e74a9736bf8def24,DFPBiaoKai-W5-ZhuIn-BFW#14578,safe
DFPYuanW5-ZhuIn-BFW,14583,ㄊㄨˊ,DFPBiaoKai-W5-ZhuIn-BFW,14582,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,5.8838,8.0,1,圖,DFPYuanW5-ZhuIn-BFW#14583,96cba278dbae67d9c1f911dd7cefe47663d5b95d0a05b3da82fa4f2849568bf1,DFPBiaoKai-W5-ZhuIn-BFW#14582,safe
DFPYuanW5-ZhuIn-BFW,14590,ㄊㄨㄟ,DFPBiaoKai-W5-ZhuIn-BFW,14589,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.6795,8.0,3,推,DFPYuanW5-ZhuIn-BFW#14590,ebb9e52610fe0be0a60dcd7ff5928498a5f49ccf29207bc53311bcad35fded8e,DFPBiaoKai-W5-ZhuIn-BFW#14589,safe
DFPYuanW5-ZhuIn-BFW,14602,ㄊㄨㄥ,DFPBiaoKai-W5-ZhuIn-BFW,14601,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.9123,8.0,1,通,DFPYuanW5-ZhuIn-BFW#14602,64165ea36d6626afb3052e3d6859591e6c34cac8ebaa2209aaa11c93244a92ac,DFPBiaoKai-W5-ZhuIn-BFW#14601,safe
DFPYuanW5-ZhuIn-BFW,14603,ㄊㄨㄥˊ,DFPBiaoKai-W5-ZhuIn-BFW,14602,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.0842,8.0,29,同、童,DFPYuanW5-ZhuIn-BFW#14603,ff75e859966f81ef256a43a5fa6963046a8294f479f46186353b57bffd87b20d,DFPBiaoKai-W5-ZhuIn-BFW#14602,safe
DFPYuanW5-ZhuIn-BFW,14608,ㄋㄚˊ,DFPBiaoKai-W5-ZhuIn-BFW,14607,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.5038,8.0,1,拿,DFPYuanW5-ZhuIn-BFW#14608,9563af3209770c94d548d945ebd679a26d8cac7670fe42329bac299538bb61cf,DFPBiaoKai-W5-ZhuIn-BFW#14607,safe
DFPYuanW5-ZhuIn-BFW,14610,ㄋㄚˇ,DFPBiaoKai-W5-ZhuIn-BFW,14609,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.6517,8.0,7,哪,DFPYuanW5-ZhuIn-BFW#14610,fb36f1f3a49e2633fd1dd982c5f6358223ec173d92b117c349003d1ed01dd283,DFPBiaoKai-W5-ZhuIn-BFW#14609,safe
DFPYuanW5-ZhuIn-BFW,14616,ㄋㄞˇ,DFPBiaoKai-W5-ZhuIn-BFW,14615,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.559,8.0,2,奶,DFPYuanW5-ZhuIn-BFW#14616,90106280ba4145e027420150a275442b64cdf05a95bafecee6836e143952b523,DFPBiaoKai-W5-ZhuIn-BFW#14615,safe
DFPYuanW5-ZhuIn-BFW,14617,ㄋㄟˋ,DFPBiaoKai-W5-ZhuIn-BFW,14616,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.6967,8.0,5,內,DFPYuanW5-ZhuIn-BFW#14617,20d086b86bf6423b9759ebaa2232b516e002373355f125a61e5ce5b5e6edab81,DFPBiaoKai-W5-ZhuIn-BFW#14616,safe
DFPYuanW5-ZhuIn-BFW,14626,ㄋㄢˊ,DFPBiaoKai-W5-ZhuIn-BFW,14625,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.7917,8.0,2,難,DFPYuanW5-ZhuIn-BFW#14626,110323633de7bfdbfea74548a3415738d8f808515611b46fd442243149250c03,DFPBiaoKai-W5-ZhuIn-BFW#14625,safe
DFPYuanW5-ZhuIn-BFW,14635,ㄋㄥˊ,DFPBiaoKai-W5-ZhuIn-BFW,14634,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,3.9128,8.0,9,能,DFPYuanW5-ZhuIn-BFW#14635,255de455946138999e7ca923da4f60f653b2cd4af21081fcd938a73f8df0fe1b,DFPBiaoKai-W5-ZhuIn-BFW#14634,safe
DFPYuanW5-ZhuIn-BFW,14639,ㄋㄧˇ,DFPBiaoKai-W5-ZhuIn-BFW,14638,-1,跨字型輪廓驗證＋component_id 位移 -1; target glyf SHA-256 runtime gate,4.9013,8.0,19,你,DFPYuanW5-ZhuIn-BFW#14639,8ce37000da06e15b9ef452fe8e418bb395769994c522c888678543d3291d7731,DFPBiaoKai-W5-ZhuIn-BFW#14638,safe
